date,flow_start,durat,prot,src_ip_addr,src_port,dst_ip_addr,dst_port,flags,tos,packets,bytes,flows,label
15/08/2011,16:44:34.021,0,TCP,147.32.84.59,3719,147.32.80.13,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:34.021,0,TCP,147.32.84.59,3721,147.32.80.13,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:34.053,0,UDP,147.32.84.170,34297,147.32.80.9,53,INT,0,1,74,1,LEGITIMATE
15/08/2011,16:44:34.054,0,UDP,147.32.84.170,57665,147.32.80.9,53,INT,0,1,74,1,LEGITIMATE
15/08/2011,16:44:34.055,17,TCP,147.32.84.170,39154,209.85.148.147,80,FSA_,0,4,272,1,LEGITIMATE
15/08/2011,16:44:34.064,9,TCP,147.32.84.170,39154,209.85.148.147,80,_FSA,0,2,140,1,LEGITIMATE
15/08/2011,16:44:34.203,0,TCP,147.32.84.118,52256,209.85.149.189,443,A_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:34.353,0,TCP,147.32.84.59,37135,74125232216,443,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:34.424,0,TCP,147.32.86.51,59244,74.125.39.125,5222,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:34.802,156,TCP,147.32.84.59,60492,74125232199,443,PA_,0,3,2220,1,LEGITIMATE
15/08/2011,16:44:34.802,172,TCP,147.32.86.165,61224,74125232205,443,SPA_,0,39,39641,1,LEGITIMATE
15/08/2011,16:44:35.002,4863,TCP,147.32.84.59,8345,74125232198,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:35.039,1,TCP,147.32.80.13,80,147.32.84.59,3723,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:35.040,0,TCP,147.32.84.59,3723,147.32.80.13,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:35.107,0,TCP,147.32.86.141,1854,74125232197,80,A_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:35.109,26,TCP,147.32.84.118,1573,209.85.149.189,443,FPA_,0,4,261,1,LEGITIMATE
15/08/2011,16:44:35.112,391,TCP,147.32.84.118,1612,209.85.149.189,443,SPA_,0,6,2794,1,LEGITIMATE
15/08/2011,16:44:35.152,0,TCP,147.32.84.59,33659,74125232213,443,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:35.326,0,TCP,147.32.80.13,80,147.32.84.59,2416,PA_,0,1,162,1,LEGITIMATE
15/08/2011,16:44:35.333,621,TCP,147.32.84.59,3737,147.32.80.13,80,FSPA_,0,5,1583,1,LEGITIMATE
15/08/2011,16:44:35.333,621,TCP,147.32.84.59,3737,147.32.80.13,80,_FSPA,0,5,1242,1,LEGITIMATE
15/08/2011,16:44:35.456,3001,TCP,192.168.88.164,49669,209.85.148.104,443,S_,0,2,148,1,LEGITIMATE
15/08/2011,16:44:35.478,0,TCP,147.32.85.8,44025,74125232193,80,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:35.484,0,TCP,147.32.84.59,55322,74125232203,443,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:35.485,3352,TCP,192.168.88.144,40002,74125232195,80,FA_,0,5,330,1,LEGITIMATE
15/08/2011,16:44:35.485,16,TCP,147.32.84.59,38162,74125232194,80,FA_,0,2,132,1,LEGITIMATE
15/08/2011,16:44:35.504,1000,TCP,147.32.84.25,61000,74125232214,80,A_,0,2,132,1,LEGITIMATE
15/08/2011,16:44:35.521,8,TCP,147.32.84.59,50067,74125232223,80,SA_,0,2,140,1,LEGITIMATE
15/08/2011,16:44:35.521,8,TCP,147.32.84.59,50068,74125232223,80,SA_,0,2,140,1,LEGITIMATE
15/08/2011,16:44:35.521,9,TCP,147.32.84.59,39525,209.85.148.105,80,SA_,0,2,140,1,LEGITIMATE
15/08/2011,16:44:35.521,9,TCP,147.32.84.59,39526,209.85.148.105,80,SA_,0,2,140,1,LEGITIMATE
15/08/2011,16:44:35.521,9,TCP,147.32.84.59,39527,209.85.148.105,80,SA_,0,2,140,1,LEGITIMATE
15/08/2011,16:44:35.521,9,TCP,147.32.84.59,39528,209.85.148.105,80,SA_,0,2,140,1,LEGITIMATE
15/08/2011,16:44:35.532,8,TCP,147.32.84.59,51637,74125232213,443,FPA_,0,3,201,1,LEGITIMATE
15/08/2011,16:44:35.595,4953,TCP,147.32.84.59,3653,147.32.80.13,80,A_,0,368,22080,1,LEGITIMATE
15/08/2011,16:44:35.740,350,TCP,147.32.84.59,3739,147.32.80.13,80,SPA_,0,4,953,1,LEGITIMATE
15/08/2011,16:44:35.740,244,TCP,147.32.80.13,80,147.32.84.59,3739,SPA_,0,3,460,1,LEGITIMATE
15/08/2011,16:44:35.776,208,TCP,147.32.86.183,52523,74125232205,80,PA_,0,2,917,1,LEGITIMATE
15/08/2011,16:44:35.780,201,TCP,147.32.86.165,61225,74125232215,80,SPA_,0,4,953,1,LEGITIMATE
15/08/2011,16:44:35.851,3065,TCP,147.32.84.59,49271,74125232213,443,PA_,0,20,9358,1,LEGITIMATE
15/08/2011,16:44:35.902,2618,TCP,147.32.84.25,39961,74125232215,80,SPA_,0,8,5085,1,LEGITIMATE
15/08/2011,16:44:35.903,3962,TCP,147.32.84.59,8302,209.85.149.121,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:35.993,0,TCP,147.32.84.59,52978,74125232194,443,A_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:36.043,3,TCP,147.32.80.13,80,147.32.84.59,3727,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:36.043,1,TCP,147.32.80.13,80,147.32.84.59,3725,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:36.044,2,TCP,147.32.84.59,3727,147.32.80.13,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:36.044,0,TCP,147.32.84.59,3725,147.32.80.13,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:36.109,3756,TCP,147.32.84.59,8364,209.85.149.132,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:36.113,0,TCP,147.32.86.141,1855,209.85.149.100,80,A_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:36.461,0,TCP,147.32.84.118,61880,74125232216,443,A_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:36.493,4944,TCP,147.32.80.13,80,147.32.84.59,3653,PA_,0,592,818400,1,LEGITIMATE
15/08/2011,16:44:36.546,4496,TCP,147.32.84.118,60978,74125108212,80,A_,0,42,2520,1,LEGITIMATE
15/08/2011,16:44:36.571,3295,TCP,147.32.84.59,8372,209.85.149.121,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:36.638,0,TCP,147.32.85.8,46513,209.85.148.104,80,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:36.638,0,TCP,147.32.85.8,41348,74125232223,80,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:36.638,0,TCP,147.32.85.8,46514,209.85.148.104,80,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:36.638,0,TCP,147.32.85.8,46517,209.85.148.104,80,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:36.638,0,TCP,147.32.85.8,46515,209.85.148.104,80,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:36.638,0,TCP,147.32.85.8,46516,209.85.148.104,80,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:36.638,0,TCP,147.32.85.8,42710,74.125.230.99,80,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:36.638,0,TCP,147.32.85.8,41347,74125232223,80,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:36.728,159,TCP,147.32.84.59,46220,74125232215,443,PA_,0,3,330,1,LEGITIMATE
15/08/2011,16:44:36.732,4944,TCP,147.32.80.13,80,147.32.84.162,60840,PA_,0,72,84558,1,LEGITIMATE
15/08/2011,16:44:36.898,4892,TCP,147.32.84.162,60840,147.32.80.13,80,A_,0,36,2160,1,LEGITIMATE
15/08/2011,16:44:37.022,0,TCP,147.32.85.8,44036,74125232193,80,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:37.070,2795,TCP,147.32.84.59,8381,209.85.149.82,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:37.081,2784,TCP,147.32.84.59,8382,209.85.149.82,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:37.103,2762,TCP,147.32.84.59,8303,209.85.149.191,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:37.544,2321,TCP,147.32.84.59,8374,209.85.149.132,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:37.579,0,TCP,147.32.84.59,55865,74.125.39.125,5222,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:37.642,0,TCP,147.32.84.59,51636,74125232213,443,A_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:37.732,2133,TCP,147.32.84.59,8373,209.85.149.132,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:37.740,0,TCP,147.32.86.182,51391,74125232215,443,A_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:37.763,25,TCP,147.32.84.59,49222,209.85.149.189,443,FPA_,0,5,357,1,LEGITIMATE
15/08/2011,16:44:37.777,341,TCP,147.32.84.59,49248,209.85.149.189,443,SPA_,0,7,3387,1,LEGITIMATE
15/08/2011,16:44:37.880,8,TCP,147.32.84.59,55681,74125232214,443,FPA_,0,3,201,1,LEGITIMATE
15/08/2011,16:44:37.951,1914,TCP,147.32.84.59,8396,74.125.234.63,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:38.043,1822,TCP,147.32.84.59,8460,209.85.149.95,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:38.064,1801,TCP,147.32.84.59,8464,209.85.149.95,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:38.071,10,TCP,147.32.84.59,49864,74.125.39.125,5222,PA_,0,2,233,1,LEGITIMATE
15/08/2011,16:44:38.071,9,TCP,147.32.85.40,3672,209.85.148.147,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:38.071,8,TCP,147.32.85.40,3670,209.85.148.147,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:38.074,1791,TCP,147.32.84.59,8463,209.85.149.95,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:38.074,1791,TCP,147.32.84.59,8462,209.85.149.95,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:38.123,277,TCP,147.32.84.59,59180,74.125.43.108,993,PA_,0,2,168,1,LEGITIMATE
15/08/2011,16:44:38.138,294,TCP,147.32.84.59,36815,74125232213,443,PA_,0,8,5637,1,LEGITIMATE
15/08/2011,16:44:38.207,1659,TCP,147.32.84.59,8461,209.85.149.95,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:38.221,0,TCP,147.32.84.59,41323,74125232213,443,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:38.228,0,TCP,147.32.84.59,49381,74125232215,443,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:38.295,0,TCP,147.32.86.50,61521,74.125.43.109,993,A_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:38.409,24,TCP,147.32.84.59,39492,209.85.148.105,80,PA_,0,2,1359,1,LEGITIMATE
15/08/2011,16:44:38.456,2200,TCP,147.32.84.164,37934,74125232205,443,PA_,0,5,406,1,LEGITIMATE
15/08/2011,16:44:38.483,3881,TCP,147.32.84.59,55680,74125232214,443,PA_,0,6,4505,1,LEGITIMATE
15/08/2011,16:44:38.661,368,TCP,147.32.85.76,1207,74125232192,80,SPA_,0,6,2605,1,LEGITIMATE
15/08/2011,16:44:38.661,670,TCP,147.32.85.76,1208,74125232192,80,SPA_,0,7,2969,1,LEGITIMATE
15/08/2011,16:44:38.661,368,TCP,147.32.85.76,1209,74125232192,80,SPA_,0,5,2543,1,LEGITIMATE
15/08/2011,16:44:38.672,658,TCP,147.32.85.76,1210,74125232192,80,SPA_,0,7,2968,1,LEGITIMATE
15/08/2011,16:44:38.674,0,TCP,147.32.84.59,56451,74125232207,443,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:38.701,3835,TCP,147.32.84.216,49722,74125232214,443,PA_,0,9,6850,1,LEGITIMATE
15/08/2011,16:44:38.832,0,TCP,147.32.80.13,80,147.32.84.3,45315,PA_,0,1,121,1,LEGITIMATE
15/08/2011,16:44:38.832,0,TCP,147.32.84.3,45315,147.32.80.13,80,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:38.864,0,TCP,147.32.84.59,55592,74125232215,443,A_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:38.968,0,TCP,147.32.85.76,4402,147.32.80.13,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:38.968,0,TCP,147.32.80.13,80,147.32.85.76,4402,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:39.051,815,TCP,147.32.84.59,8375,209.85.149.132,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:39.210,2806,TCP,147.32.80.13,80,147.32.84.59,2397,PA_,0,1,108,1,LEGITIMATE
15/08/2011,16:44:39.399,0,TCP,147.32.84.164,58093,199.47.216.149,80,PA_,0,1,258,1,LEGITIMATE
15/08/2011,16:44:39.441,319,TCP,147.32.84.59,49405,74125232216,443,FSPA_,0,12,1660,1,LEGITIMATE
15/08/2011,16:44:39.449,318,TCP,147.32.84.59,49405,74125232216,443,_FSPA,0,10,1360,1,LEGITIMATE
15/08/2011,16:44:39.596,269,TCP,147.32.84.59,8376,209.85.149.132,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:39.748,0,TCP,147.32.85.36,53169,74125232214,443,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:39.754,275,TCP,147.32.84.59,49406,74125232216,443,SPA_,0,8,1135,1,LEGITIMATE
15/08/2011,16:44:39.810,0,TCP,147.32.80.13,3128,147.32.86.44,2580,PA_,0,1,107,1,LEGITIMATE
15/08/2011,16:44:39.866,0,TCP,147.32.84.59,8312,209.85.149.121,80,FA_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:39.976,0,TCP,147.32.84.59,50602,74125232214,443,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:39.999,0,TCP,147.32.86.44,2580,147.32.80.13,3128,A_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:40.107,1182,TCP,147.32.84.59,49389,74125232206,443,PA_,0,4,2289,1,LEGITIMATE
15/08/2011,16:44:40.310,9,TCP,147.32.84.59,39506,209.85.148.105,80,FA_,0,2,132,1,LEGITIMATE
15/08/2011,16:44:40.417,0,TCP,147.32.84.59,52670,209.85.148.105,443,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:40.549,2651,TCP,147.32.84.68,50059,74.125.39.125,5222,PA_,0,3,211,1,LEGITIMATE
15/08/2011,16:44:40.606,0,TCP,147.32.84.59,53197,209.85.149.132,443,FRA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:40.656,327,TCP,147.32.84.59,49191,74.125.39.125,5222,PA_,0,2,332,1,LEGITIMATE
15/08/2011,16:44:40.784,3894,TCP,147.32.84.59,52139,209.85.148.104,80,A_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:40.788,0,TCP,147.32.84.184,35812,74125232215,443,A_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:40.958,0,TCP,147.32.84.59,58378,74125232213,443,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:40.971,307,TCP,147.32.85.76,1266,74125232218,80,SPA_,0,5,2826,1,LEGITIMATE
15/08/2011,16:44:40.984,4946,TCP,147.32.84.59,3653,147.32.80.13,80,A_,0,357,21420,1,LEGITIMATE
15/08/2011,16:44:41.118,2168,TCP,147.32.84.59,32793,74125232194,443,SPA_,0,15,4722,1,LEGITIMATE
15/08/2011,16:44:41.218,0,TCP,147.32.84.162,64136,147.32.80.13,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:41.218,0,TCP,147.32.80.13,80,147.32.84.162,64136,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:41.218,576,TCP,147.32.84.162,64138,147.32.80.13,80,SPA_,0,4,888,1,LEGITIMATE
15/08/2011,16:44:41.218,383,TCP,147.32.80.13,80,147.32.84.162,64138,SPA_,0,3,472,1,LEGITIMATE
15/08/2011,16:44:41.258,9,TCP,147.32.86.194,3964,209.85.148.106,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:41.377,28,TCP,147.32.85.76,1268,74125232220,80,SPA_,0,6,1874,1,LEGITIMATE
15/08/2011,16:44:41.435,0,TCP,147.32.84.59,56098,74.125.39.125,5222,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:41.604,0,TCP,147.32.84.59,25287,74125232202,80,A_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:41.655,0,TCP,147.32.84.59,36164,74125232216,443,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:41.713,4854,TCP,147.32.84.164,46441,74125232213,443,PA_,0,4,570,1,LEGITIMATE
15/08/2011,16:44:41.749,4977,TCP,147.32.80.13,80,147.32.84.162,60840,PA_,0,73,82995,1,LEGITIMATE
15/08/2011,16:44:41.880,4944,TCP,147.32.80.13,80,147.32.84.59,3653,PA_,0,591,819642,1,LEGITIMATE
15/08/2011,16:44:41.940,4497,TCP,147.32.84.118,60978,74125108212,80,A_,0,52,3120,1,LEGITIMATE
15/08/2011,16:44:41.961,4879,TCP,147.32.84.162,60840,147.32.80.13,80,A_,0,34,2040,1,LEGITIMATE
15/08/2011,16:44:42.041,1025,TCP,74.125.39.125,5222,147.32.84.134,34551,PA_,0,11,6216,1,LEGITIMATE
15/08/2011,16:44:42.041,1025,TCP,147.32.84.134,34551,74.125.39.125,5222,PA_,0,9,1473,1,LEGITIMATE
15/08/2011,16:44:42.047,4575,TCP,147.32.84.59,53127,209.85.148.103,443,SPA_,0,15,8587,1,LEGITIMATE
15/08/2011,16:44:42.104,0,TCP,147.32.84.59,25288,209.85.149.113,80,A_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:42.119,0,TCP,147.32.84.59,51217,209.85.148.105,80,A_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:42.251,8,TCP,147.32.86.194,3962,209.85.148.106,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:42.417,0,TCP,192.168.88.144,40002,74125232195,80,FA_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:42.508,2,TCP,147.32.84.94,41532,147.32.80.13,80,FSPA_,0,8,857,1,LEGITIMATE
15/08/2011,16:44:42.508,2,TCP,147.32.84.94,41532,147.32.80.13,80,_FSPA,0,7,4654,1,LEGITIMATE
15/08/2011,16:44:42.579,8,TCP,147.32.86.168,47109,74125232201,443,FPA_,0,3,225,1,LEGITIMATE
15/08/2011,16:44:42.596,143,TCP,147.32.85.40,3668,209.85.148.147,80,PA_,0,5,1191,1,LEGITIMATE
15/08/2011,16:44:42.629,0,TCP,147.32.84.170,44740,74125232204,80,FA_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:42.906,0,TCP,147.32.84.59,49261,74.125.39.125,5222,A_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:43.101,0,TCP,147.32.84.59,55865,74.125.39.125,5222,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:43.109,2109,TCP,147.32.84.59,36644,209.85.148.99,443,SPA_,0,16,4708,1,LEGITIMATE
15/08/2011,16:44:43.352,4139,TCP,147.32.84.134,40209,69.63.181.105,5222,PA_,0,3,475,1,LEGITIMATE
15/08/2011,16:44:43.521,3971,TCP,69.63.181.105,5222,147.32.84.134,40209,PA_,0,2,344,1,LEGITIMATE
15/08/2011,16:44:43.614,0,TCP,147.32.84.21,36439,74125232213,443,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:43.698,0,TCP,147.32.84.59,8361,209.85.148.99,80,A_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:43.699,0,TCP,147.32.84.59,8363,209.85.148.99,80,A_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:43.701,0,TCP,147.32.84.59,8362,209.85.148.99,80,A_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:43.761,875,TCP,147.32.84.59,55680,74125232214,443,PA_,0,4,1865,1,LEGITIMATE
15/08/2011,16:44:43.809,0,TCP,147.32.84.59,40200,74125232202,443,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:43.812,1952,TCP,147.32.84.59,55770,74125232214,443,SPA_,0,7,2906,1,LEGITIMATE
15/08/2011,16:44:43.851,9,TCP,147.32.84.164,60702,74.125.39.125,5222,PA_,0,2,233,1,LEGITIMATE
15/08/2011,16:44:43.851,117,TCP,147.32.84.164,51307,64.12.68.227,443,PA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:43.851,0,TCP,147.32.84.164,46802,64.12.73.134,443,PA_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:43.851,117,TCP,147.32.84.164,50012,205.188.8.253,443,PA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:44.015,618,TCP,147.32.84.59,55771,74125232214,443,SPA_,0,6,2586,1,LEGITIMATE
15/08/2011,16:44:44.016,2162,TCP,147.32.84.59,55772,74125232214,443,SPA_,0,6,2530,1,LEGITIMATE
15/08/2011,16:44:44.053,0,UDP,147.32.84.170,55361,147.32.80.9,53,INT,0,1,74,1,LEGITIMATE
15/08/2011,16:44:44.064,0,UDP,147.32.84.170,36629,147.32.80.9,53,INT,0,1,74,1,LEGITIMATE
15/08/2011,16:44:44.065,18,TCP,147.32.84.170,38907,209.85.148.106,80,FSA_,0,4,272,1,LEGITIMATE
15/08/2011,16:44:44.074,9,TCP,147.32.84.170,38907,209.85.148.106,80,_FSA,0,2,140,1,LEGITIMATE
15/08/2011,16:44:44.465,420,TCP,147.32.84.59,49669,209.85.148.104,443,SPA_,0,7,2654,1,LEGITIMATE
15/08/2011,16:44:44.703,0,TCP,147.32.85.8,50352,209.85.148.103,80,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:44.723,0,TCP,147.32.84.170,39375,88.86.102.50,5222,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:44.750,221,TCP,147.32.84.21,59122,74125232202,443,PA_,0,4,2175,1,LEGITIMATE
15/08/2011,16:44:44.842,16,TCP,147.32.86.15,2297,74125232199,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:45.009,0,TCP,147.32.80.13,80,147.32.84.3,45316,FPA_,0,2,169,1,LEGITIMATE
15/08/2011,16:44:45.049,0,TCP,147.32.84.3,45316,147.32.80.13,80,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:45.214,0,TCP,147.32.85.8,52656,74125232200,80,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:45.405,133,TCP,147.32.84.59,49408,74125232192,443,SPA_,0,9,2523,1,LEGITIMATE
15/08/2011,16:44:45.461,0,TCP,147.32.84.118,1358,74125232215,443,A_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:45.695,137,TCP,147.32.80.13,80,147.32.84.3,44219,PA_,0,2,425,1,LEGITIMATE
15/08/2011,16:44:45.732,0,TCP,147.32.84.3,44219,147.32.80.13,80,PA_,0,1,1463,1,LEGITIMATE
15/08/2011,16:44:45.798,2032,TCP,147.32.86.183,52523,74125232205,80,PA_,0,4,1855,1,LEGITIMATE
15/08/2011,16:44:45.842,24,TCP,147.32.86.15,2299,209.85.149.101,80,FA_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:45.999,220,TCP,147.32.84.118,61880,74125232216,443,PA_,0,3,1879,1,LEGITIMATE
15/08/2011,16:44:46.245,0,TCP,147.32.80.13,80,147.32.84.94,41501,FPA_,0,2,169,1,LEGITIMATE
15/08/2011,16:44:46.245,39,TCP,147.32.84.94,41501,147.32.80.13,80,A_,0,2,132,1,LEGITIMATE
15/08/2011,16:44:46.373,1358,TCP,147.32.84.59,3653,147.32.80.13,80,A_,0,121,7260,1,LEGITIMATE
15/08/2011,16:44:46.420,0,TCP,147.32.84.118,56268,74125232204,80,A_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:46.427,270,TCP,147.32.84.118,56264,74125232204,80,PA_,0,3,2602,1,LEGITIMATE
15/08/2011,16:44:46.490,0,TCP,147.32.84.118,56071,74125232214,443,A_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:46.673,0,TCP,147.32.84.59,53170,209.85.149.95,443,A_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:46.692,0,TCP,147.32.84.59,53175,209.85.149.95,443,A_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:46.781,4979,TCP,147.32.80.13,80,147.32.84.162,60840,PA_,0,73,86023,1,LEGITIMATE
15/08/2011,16:44:47.007,4920,TCP,147.32.84.162,60840,147.32.80.13,80,A_,0,35,2100,1,LEGITIMATE
15/08/2011,16:44:47.098,2346,TCP,147.32.84.59,36164,74125232216,443,PA_,0,9,4439,1,LEGITIMATE
15/08/2011,16:44:47.272,453,TCP,147.32.80.13,80,147.32.84.59,3653,PA_,0,103,140587,1,LEGITIMATE
15/08/2011,16:44:47.335,4694,TCP,147.32.84.118,60978,74125108212,80,A_,0,56,3360,1,LEGITIMATE
15/08/2011,16:44:47.347,0,TCP,147.32.84.59,51476,74125232213,443,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:47.468,0,TCP,147.32.86.168,36308,209.85.149.189,443,A_,0,2,132,1,LEGITIMATE
15/08/2011,16:44:47.607,15,TCP,147.32.86.168,47105,74125232201,443,FPA_,0,3,225,1,LEGITIMATE
15/08/2011,16:44:47.607,8,TCP,147.32.86.168,47101,74125232201,443,FPA_,0,3,225,1,LEGITIMATE
15/08/2011,16:44:47.723,25,TCP,147.32.85.8,37750,209.85.149.189,443,FPA_,0,4,291,1,LEGITIMATE
15/08/2011,16:44:47.725,245,TCP,147.32.85.8,37791,209.85.149.189,443,SPA_,0,7,2838,1,LEGITIMATE
15/08/2011,16:44:47.904,0,TCP,147.32.84.59,49375,74125232216,443,A_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:47.918,24,TCP,147.32.84.118,1580,209.85.149.189,443,FPA_,0,3,201,1,LEGITIMATE
15/08/2011,16:44:47.923,3675,TCP,147.32.84.118,1620,209.85.149.189,443,SPA_,0,8,3155,1,LEGITIMATE
15/08/2011,16:44:47.928,0,TCP,147.32.84.118,61882,74.125.39.125,5222,A_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:48.068,0,TCP,147.32.85.5,33087,74125232213,443,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:48.171,3526,TCP,147.32.80.13,80,147.32.84.59,2397,PA_,0,2,330,1,LEGITIMATE
15/08/2011,16:44:48.337,592,TCP,147.32.86.51,59244,74.125.39.125,5222,PA_,0,4,381,1,LEGITIMATE
15/08/2011,16:44:48.361,1,TCP,147.32.84.25,61000,74125232214,80,A_,0,2,132,1,LEGITIMATE
15/08/2011,16:44:48.567,3910,TCP,147.32.84.59,52139,209.85.148.104,80,A_,0,2,120,1,LEGITIMATE
15/08/2011,16:44:48.576,0,TCP,147.32.84.59,52443,74125232192,80,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:48.649,0,TCP,147.32.84.59,6476,74125232213,443,A_,0,1,60,1,LEGITIMATE
15/08/2011,16:44:48.704,0,TCP,147.32.84.59,37406,209.85.149.100,80,A_,0,1,66,1,LEGITIMATE
15/08/2011,16:44:49.076,0,TCP,147.32.84.134,43314,205.188.17.129,443,PA_,0,1,60,1,LEGITIMATE
